,AYB,YR_RMDL,EYB,SALEDATE,GIS_LAST_MOD_DTTM
53881,2001.0,2016.0,2006,2017-01-13 00:00:00,2018-07-22 18:01:43
53882,2001.0,,2006,2001-04-17 00:00:00,2018-07-22 18:01:43
53883,1890.0,2004.0,1984,2010-11-18 00:00:00,2018-07-22 18:01:43
53885,1915.0,,1969,2007-02-20 00:00:00,2018-07-22 18:01:43
53886,1906.0,2010.0,1964,2015-07-01 00:00:00,2018-07-22 18:01:43
53887,1906.0,2005.0,1964,2006-01-11 00:00:00,2018-07-22 18:01:43
53888,1906.0,2006.0,1964,2017-11-13 00:00:00,2018-07-22 18:01:43
53893,2017.0,,2017,2011-09-26 00:00:00,2018-07-22 18:01:43
53894,1906.0,2013.0,1969,2013-12-16 00:00:00,2018-07-22 18:01:43
53895,1906.0,2012.0,1969,2012-08-06 00:00:00,2018-07-22 18:01:43
53897,1907.0,2006.0,1967,2007-03-02 00:00:00,2018-07-22 18:01:43
53898,1907.0,2004.0,1967,2004-06-16 00:00:00,2018-07-22 18:01:43
53900,1907.0,2009.0,1967,2010-05-11 00:00:00,2018-07-22 18:01:43
53902,1907.0,2010.0,1967,2016-04-07 00:00:00,2018-07-22 18:01:43
53904,1907.0,2001.0,1954,2016-06-29 00:00:00,2018-07-22 18:01:43
53906,1923.0,,1943,1992-12-28 00:00:00,2018-07-22 18:01:43
53909,1921.0,2005.0,1964,2017-04-26 00:00:00,2018-07-22 18:01:43
53910,1932.0,,1950,2008-06-24 00:00:00,2018-07-22 18:01:43
53911,1923.0,2009.0,1978,2013-08-20 00:00:00,2018-07-22 18:01:43
53913,1923.0,,1964,2014-09-16 00:00:00,2018-07-22 18:01:43
53914,1923.0,2015.0,1964,2014-03-12 00:00:00,2018-07-22 18:01:43
53916,1922.0,,1964,2004-02-23 00:00:00,2018-07-22 18:01:43
53918,1922.0,2008.0,1964,2016-09-01 00:00:00,2018-07-22 18:01:43
53923,1922.0,2013.0,1982,2018-06-06 00:00:00,2018-07-22 18:01:43
53925,1922.0,2004.0,1964,2007-01-16 00:00:00,2018-07-22 18:01:43
53926,1922.0,,1954,2003-03-03 00:00:00,2018-07-22 18:01:43
53929,1922.0,,1954,2003-09-04 00:00:00,2018-07-22 18:01:43
53932,1922.0,,1954,2003-09-25 00:00:00,2018-07-22 18:01:43
53933,1922.0,2011.0,1978,2016-11-16 00:00:00,2018-07-22 18:01:43
53934,1922.0,,1943,1995-12-07 00:00:00,2018-07-22 18:01:43
53935,1922.0,,1964,2008-05-27 00:00:00,2018-07-22 18:01:43
53936,1922.0,2016.0,1982,2017-06-06 00:00:00,2018-07-22 18:01:43
53938,1922.0,,1954,2004-01-06 00:00:00,2018-07-22 18:01:43
53939,1922.0,,1964,2004-02-12 00:00:00,2018-07-22 18:01:43
53940,1922.0,,1943,2004-03-24 00:00:00,2018-07-22 18:01:43
53941,1908.0,,1954,1993-04-30 00:00:00,2018-07-22 18:01:43
53942,1910.0,,1957,2000-08-23 00:00:00,2018-07-22 18:01:43
53943,1910.0,2007.0,1967,2012-08-27 00:00:00,2018-07-22 18:01:43
53944,1910.0,2017.0,1967,2016-07-22 00:00:00,2018-07-22 18:01:43
53945,1909.0,,1943,1999-11-04 00:00:00,2018-07-22 18:01:43
53946,1910.0,,1957,2010-05-19 00:00:00,2018-07-22 18:01:43
53948,1910.0,2009.0,1957,2009-04-27 00:00:00,2018-07-22 18:01:43
53951,1910.0,,1957,2006-06-27 00:00:00,2018-07-22 18:01:43
53953,1910.0,,1957,2003-07-24 00:00:00,2018-07-22 18:01:43
53954,1910.0,2011.0,1980,2017-08-30 00:00:00,2018-07-22 18:01:43
53955,1910.0,,1957,1998-07-20 00:00:00,2018-07-22 18:01:43
53958,1910.0,2013.0,1984,2013-11-21 00:00:00,2018-07-22 18:01:43
53959,1910.0,,1957,2004-02-17 00:00:00,2018-07-22 18:01:43
53962,1910.0,2012.0,1980,2012-08-24 00:00:00,2018-07-22 18:01:43
53963,1910.0,2014.0,1984,2017-09-12 00:00:00,2018-07-22 18:01:43
53969,1909.0,,1957,2008-03-27 00:00:00,2018-07-22 18:01:43
53971,1909.0,2010.0,1964,2016-06-10 00:00:00,2018-07-22 18:01:43
53972,1908.0,,1954,2016-05-19 00:00:00,2018-07-22 18:01:43
53973,1908.0,,1954,1999-10-08 00:00:00,2018-07-22 18:01:43
53975,1908.0,2009.0,1964,2017-04-18 00:00:00,2018-07-22 18:01:43
53976,1908.0,2013.0,1964,2001-08-30 00:00:00,2018-07-22 18:01:43
53977,1910.0,2009.0,1954,2009-11-24 00:00:00,2018-07-22 18:01:43
53979,1923.0,1991.0,1960,2015-03-20 00:00:00,2018-07-22 18:01:43
53981,1923.0,2013.0,1986,2017-07-11 00:00:00,2018-07-22 18:01:43
53982,1923.0,,1950,1997-01-29 00:00:00,2018-07-22 18:01:43
53983,1923.0,2003.0,1969,2003-08-26 00:00:00,2018-07-22 18:01:43
53984,1920.0,,1957,1994-02-08 00:00:00,2018-07-22 18:01:43
53985,1926.0,2017.0,1967,2017-07-05 00:00:00,2018-07-22 18:01:43
53986,1920.0,,1957,2000-02-09 00:00:00,2018-07-22 18:01:43
53987,1920.0,,1967,2007-05-23 00:00:00,2018-07-22 18:01:43
53989,1920.0,,1957,2018-05-30 00:00:00,2018-07-22 18:01:43
53990,1920.0,2010.0,1984,2010-08-04 00:00:00,2018-07-22 18:01:43
53991,1920.0,,1957,2007-09-19 00:00:00,2018-07-22 18:01:43
53995,1920.0,,1957,1999-08-02 00:00:00,2018-07-22 18:01:43
53998,1920.0,,1957,1994-08-02 00:00:00,2018-07-22 18:01:43
54002,1920.0,,1957,2000-07-12 00:00:00,2018-07-22 18:01:43
54003,1920.0,,1957,2014-06-17 00:00:00,2018-07-22 18:01:43
54004,1920.0,2011.0,1980,2011-09-06 00:00:00,2018-07-22 18:01:43
54006,1920.0,2011.0,1967,2011-08-29 00:00:00,2018-07-22 18:01:43
54007,1920.0,,1957,2004-10-14 00:00:00,2018-07-22 18:01:43
54008,1920.0,1992.0,1957,2009-10-02 00:00:00,2018-07-22 18:01:43
54009,1920.0,2012.0,1984,2012-12-04 00:00:00,2018-07-22 18:01:43
54010,1920.0,,1957,2002-03-20 00:00:00,2018-07-22 18:01:43
54013,1920.0,,1957,2015-11-09 00:00:00,2018-07-22 18:01:43
54014,1907.0,2009.0,1954,2009-04-28 00:00:00,2018-07-22 18:01:43
54015,1907.0,2003.0,1964,2013-11-13 00:00:00,2018-07-22 18:01:43
54019,1907.0,1981.0,1954,2018-04-13 00:00:00,2018-07-22 18:01:43
54023,1914.0,,1957,2001-08-22 00:00:00,2018-07-22 18:01:43
54024,1914.0,2015.0,1967,2015-06-30 00:00:00,2018-07-22 18:01:43
54026,1920.0,1999.0,1964,2007-11-08 00:00:00,2018-07-22 18:01:43
54027,1920.0,2010.0,1964,2010-08-06 00:00:00,2018-07-22 18:01:43
54030,1941.0,2013.0,1964,2009-10-22 00:00:00,2018-07-22 18:01:43
54031,1900.0,2016.0,1964,2007-07-06 00:00:00,2018-07-22 18:01:43
54032,1939.0,2001.0,1964,2006-03-21 00:00:00,2018-07-22 18:01:43
54033,1914.0,2006.0,1964,2009-09-16 00:00:00,2018-07-22 18:01:43
54035,1914.0,,1954,2004-03-03 00:00:00,2018-07-22 18:01:43
54036,1914.0,2009.0,1957,2010-02-04 00:00:00,2018-07-22 18:01:43
54040,1941.0,2011.0,1984,2015-05-27 00:00:00,2018-07-22 18:01:43
54045,1917.0,,1957,1992-01-28 00:00:00,2018-07-22 18:01:43
54047,1920.0,,1957,2006-11-24 00:00:00,2018-07-22 18:01:43
54048,1925.0,2005.0,1964,2008-06-30 00:00:00,2018-07-22 18:01:43
54051,1908.0,,1954,1997-10-02 00:00:00,2018-07-22 18:01:43
54053,1908.0,2011.0,1982,2014-11-04 00:00:00,2018-07-22 18:01:43
54054,1908.0,2015.0,1954,2013-06-07 00:00:00,2018-07-22 18:01:43
54055,1908.0,1985.0,1954,2000-03-06 00:00:00,2018-07-22 18:01:43
54058,1908.0,,1954,1998-07-10 00:00:00,2018-07-22 18:01:43
54060,1908.0,,1954,1997-12-17 00:00:00,2018-07-22 18:01:43
54061,1908.0,2016.0,1984,2016-10-11 00:00:00,2018-07-22 18:01:43
54063,1908.0,2007.0,1964,2005-09-12 00:00:00,2018-07-22 18:01:43
54066,1912.0,,1954,2004-01-06 00:00:00,2018-07-22 18:01:43
54067,1912.0,,1954,1994-03-28 00:00:00,2018-07-22 18:01:43
54068,1912.0,2005.0,1982,2012-05-25 00:00:00,2018-07-22 18:01:43
54070,1912.0,1988.0,1954,2002-12-30 00:00:00,2018-07-22 18:01:43
54071,1912.0,2012.0,1964,2015-12-22 00:00:00,2018-07-22 18:01:43
54073,1932.0,,1954,2017-10-04 00:00:00,2018-07-22 18:01:43
54075,1932.0,2014.0,1964,2013-01-17 00:00:00,2018-07-22 18:01:43
54076,1907.0,,1954,2018-02-28 00:00:00,2018-07-22 18:01:43
54077,1907.0,2005.0,1964,2005-04-01 00:00:00,2018-07-22 18:01:43
54078,1908.0,,1954,2000-10-06 00:00:00,2018-07-22 18:01:43
54080,1906.0,2013.0,1978,2011-11-16 00:00:00,2018-07-22 18:01:43
54082,1916.0,2012.0,1984,2016-11-28 00:00:00,2018-07-22 18:01:43
54083,1916.0,2008.0,1967,2017-09-26 00:00:00,2018-07-22 18:01:43
54085,1922.0,,1957,2017-03-09 00:00:00,2018-07-22 18:01:43
54086,1910.0,,1954,2007-07-13 00:00:00,2018-07-22 18:01:43
54089,1910.0,,1954,2003-09-03 00:00:00,2018-07-22 18:01:43
54090,1910.0,,1954,2009-05-20 00:00:00,2018-07-22 18:01:43
54093,1910.0,2012.0,1982,2013-06-26 00:00:00,2018-07-22 18:01:43
54094,1911.0,2013.0,1980,2013-08-30 00:00:00,2018-07-22 18:01:43
54098,1911.0,2016.0,1967,2016-06-02 00:00:00,2018-07-22 18:01:43
54099,1911.0,2008.0,1964,2008-06-12 00:00:00,2018-07-22 18:01:43
54100,1911.0,2011.0,1984,2012-04-11 00:00:00,2018-07-22 18:01:43
54101,1911.0,2006.0,1967,2010-03-05 00:00:00,2018-07-22 18:01:43
54102,1911.0,,1957,1992-12-08 00:00:00,2018-07-22 18:01:43
54103,1911.0,2008.0,1984,2008-02-29 00:00:00,2018-07-22 18:01:43
54105,1906.0,,1964,2018-03-13 00:00:00,2018-07-22 18:01:43
54106,1906.0,,1954,2000-10-12 00:00:00,2018-07-22 18:01:43
54109,1895.0,,1957,2017-06-20 00:00:00,2018-07-22 18:01:43
54112,1907.0,2009.0,1967,2002-10-24 00:00:00,2018-07-22 18:01:43
54113,1895.0,,1967,2017-03-30 00:00:00,2018-07-22 18:01:43
54115,1895.0,2003.0,1967,2003-03-20 00:00:00,2018-07-22 18:01:43
54119,1907.0,2008.0,1967,2007-11-30 00:00:00,2018-07-22 18:01:43
54120,1895.0,,1957,1999-09-08 00:00:00,2018-07-22 18:01:43
54121,1895.0,,1957,2015-02-13 00:00:00,2018-07-22 18:01:43
54122,1920.0,2017.0,1984,2017-11-02 00:00:00,2018-07-22 18:01:43
54123,1920.0,,1957,2011-03-02 00:00:00,2018-07-22 18:01:43
54124,1920.0,,1957,2013-03-26 00:00:00,2018-07-22 18:01:43
54126,1923.0,2016.0,1967,2016-02-24 00:00:00,2018-07-22 18:01:43
54130,1923.0,2003.0,1957,2003-05-15 00:00:00,2018-07-22 18:01:43
54131,1923.0,2009.0,1980,2009-11-30 00:00:00,2018-07-22 18:01:43
54133,1923.0,,1957,2005-09-06 00:00:00,2018-07-22 18:01:43
54134,1923.0,2013.0,1984,2011-08-10 00:00:00,2018-07-22 18:01:43
54135,1923.0,,1957,2007-06-18 00:00:00,2018-07-22 18:01:43
54136,1929.0,2006.0,1967,2011-02-03 00:00:00,2018-07-22 18:01:43
54139,1923.0,,1957,2000-08-10 00:00:00,2018-07-22 18:01:43
54142,1923.0,2012.0,1967,2012-08-10 00:00:00,2018-07-22 18:01:43
54143,1923.0,2014.0,1984,2014-03-20 00:00:00,2018-07-22 18:01:43
54144,1906.0,,1957,2016-07-29 00:00:00,2018-07-22 18:01:43
54145,1906.0,2014.0,1984,2014-04-18 00:00:00,2018-07-22 18:01:43
54147,1911.0,,1957,2011-12-30 00:00:00,2018-07-22 18:01:43
54148,1930.0,,1957,2017-07-06 00:00:00,2018-07-22 18:01:43
54150,1911.0,2007.0,1957,2010-07-20 00:00:00,2018-07-22 18:01:43
54151,1912.0,,1957,2006-09-05 00:00:00,2018-07-22 18:01:43
54152,1912.0,2015.0,1967,2014-10-24 00:00:00,2018-07-22 18:01:43
54155,1918.0,,1957,2001-05-29 00:00:00,2018-07-22 18:01:43
54156,1913.0,,1957,1994-12-20 00:00:00,2018-07-22 18:01:43
54158,1917.0,1973.0,1957,2008-04-04 00:00:00,2018-07-22 18:01:43
54160,1917.0,2013.0,1957,2013-09-05 00:00:00,2018-07-22 18:01:43
54163,1917.0,,1957,2010-08-10 00:00:00,2018-07-22 18:01:43
54164,1917.0,2004.0,1967,2016-11-02 00:00:00,2018-07-22 18:01:43
54165,1923.0,,1957,2002-11-18 00:00:00,2018-07-22 18:01:43
54167,1919.0,,1967,2011-03-25 00:00:00,2018-07-22 18:01:43
54168,1908.0,2005.0,1964,2008-10-02 00:00:00,2018-07-22 18:01:43
54170,1908.0,,1954,2014-12-22 00:00:00,2018-07-22 18:01:43
54172,1908.0,2004.0,1954,2009-01-02 00:00:00,2018-07-22 18:01:43
54173,1907.0,,1954,1999-08-23 00:00:00,2018-07-22 18:01:43
54174,1907.0,2005.0,1954,2007-08-20 00:00:00,2018-07-22 18:01:43
54175,1907.0,2011.0,1982,2015-02-10 00:00:00,2018-07-22 18:01:43
54176,1907.0,2006.0,1964,2015-06-01 00:00:00,2018-07-22 18:01:43
54177,1907.0,,1954,2002-07-02 00:00:00,2018-07-22 18:01:43
54178,1907.0,2012.0,1964,2013-02-06 00:00:00,2018-07-22 18:01:43
54179,1907.0,2013.0,1982,2017-10-30 00:00:00,2018-07-22 18:01:43
54180,1907.0,,1954,1993-11-18 00:00:00,2018-07-22 18:01:43
54181,1925.0,,1954,2002-08-30 00:00:00,2018-07-22 18:01:43
54182,1907.0,2012.0,1982,2012-06-21 00:00:00,2018-07-22 18:01:43
54184,1909.0,,1954,2013-06-20 00:00:00,2018-07-22 18:01:43
54185,1909.0,2009.0,1964,2007-09-21 00:00:00,2018-07-22 18:01:43
54186,1913.0,2004.0,1984,2017-05-03 00:00:00,2018-07-22 18:01:43
54187,1913.0,2005.0,1967,2010-08-26 00:00:00,2018-07-22 18:01:43
54188,1913.0,,1957,2007-10-09 00:00:00,2018-07-22 18:01:43
54190,1913.0,2010.0,1984,2017-05-15 00:00:00,2018-07-22 18:01:43
54191,1913.0,2011.0,1984,2014-10-17 00:00:00,2018-07-22 18:01:43
54194,1922.0,2011.0,1980,2012-03-14 00:00:00,2018-07-22 18:01:43
54195,1922.0,2009.0,1967,2009-08-10 00:00:00,2018-07-22 18:01:43
54196,1916.0,,1954,1994-10-06 00:00:00,2018-07-22 18:01:43
54197,1916.0,2012.0,1964,2012-07-23 00:00:00,2018-07-22 18:01:43
54198,1916.0,2017.0,1964,2017-11-14 00:00:00,2018-07-22 18:01:43
54199,1916.0,2014.0,1964,2014-12-10 00:00:00,2018-07-22 18:01:43
54201,1916.0,2008.0,1964,2008-05-05 00:00:00,2018-07-22 18:01:43
54205,1916.0,,1961,2017-12-13 00:00:00,2018-07-22 18:01:43
54208,1916.0,,1954,1997-12-17 00:00:00,2018-07-22 18:01:43
54213,1915.0,2012.0,1982,2012-08-14 00:00:00,2018-07-22 18:01:43
54214,1915.0,,1954,1997-06-06 00:00:00,2018-07-22 18:01:43
54215,1915.0,2015.0,1964,2015-12-23 00:00:00,2018-07-22 18:01:43
54216,1915.0,,1954,2006-07-10 00:00:00,2018-07-22 18:01:43
54217,1915.0,2009.0,1964,2009-10-05 00:00:00,2018-07-22 18:01:43
54218,1915.0,2011.0,1982,2015-02-18 00:00:00,2018-07-22 18:01:43
54219,1915.0,,1954,2015-02-06 00:00:00,2018-07-22 18:01:43
54220,1915.0,1992.0,1954,1993-01-12 00:00:00,2018-07-22 18:01:43
54221,1915.0,,1954,2000-05-26 00:00:00,2018-07-22 18:01:43
54223,1915.0,,1954,2003-11-26 00:00:00,2018-07-22 18:01:43
54225,1909.0,2011.0,1969,2002-02-04 00:00:00,2018-07-22 18:01:43
54227,1900.0,,1969,2007-07-13 00:00:00,2018-07-22 18:01:43
54228,1900.0,2005.0,1969,2007-08-07 00:00:00,2018-07-22 18:01:43
54229,1900.0,2001.0,1969,1999-10-19 00:00:00,2018-07-22 18:01:43
54230,1906.0,2002.0,1969,2015-06-26 00:00:00,2018-07-22 18:01:43
54231,1895.0,2013.0,1967,2004-09-02 00:00:00,2018-07-22 18:01:43
54232,1895.0,1985.0,1957,1993-05-11 00:00:00,2018-07-22 18:01:43
54234,1895.0,2015.0,1967,1994-05-04 00:00:00,2018-07-22 18:01:43
54235,1907.0,2003.0,1967,2002-09-30 00:00:00,2018-07-22 18:01:43
54237,1907.0,2007.0,1967,2003-06-25 00:00:00,2018-07-22 18:01:43
54239,1910.0,2016.0,1967,2018-01-02 00:00:00,2018-07-22 18:01:43
54242,1910.0,2012.0,1967,2016-02-25 00:00:00,2018-07-22 18:01:43
54243,1895.0,2007.0,1967,2004-05-07 00:00:00,2018-07-22 18:01:43
54244,1895.0,2000.0,1967,2004-08-02 00:00:00,2018-07-22 18:01:43
54245,1895.0,,1957,2002-02-25 00:00:00,2018-07-22 18:01:43
54246,1910.0,2004.0,1967,2005-01-13 00:00:00,2018-07-22 18:01:43
54247,1910.0,2004.0,1964,2012-03-23 00:00:00,2018-07-22 18:01:43
54248,1910.0,2005.0,1967,2017-02-17 00:00:00,2018-07-22 18:01:43
54249,1910.0,,1957,2004-04-12 00:00:00,2018-07-22 18:01:43
54250,1910.0,,1957,2000-04-11 00:00:00,2018-07-22 18:01:43
54251,1911.0,2006.0,1960,2017-12-06 00:00:00,2018-07-22 18:01:43
54253,1911.0,,1957,1995-12-21 00:00:00,2018-07-22 18:01:43
54254,1911.0,,1957,2010-01-27 00:00:00,2018-07-22 18:01:43
54255,1911.0,,1957,1998-04-03 00:00:00,2018-07-22 18:01:43
54257,1911.0,,1964,1992-12-02 00:00:00,2018-07-22 18:01:43
54258,1910.0,,1947,1993-09-10 00:00:00,2018-07-22 18:01:43
54260,1910.0,,1957,2002-07-17 00:00:00,2018-07-22 18:01:43
54261,1910.0,2005.0,1967,2005-04-21 00:00:00,2018-07-22 18:01:43
54262,1912.0,,1957,2004-06-03 00:00:00,2018-07-22 18:01:43
54263,1912.0,,1957,2003-04-11 00:00:00,2018-07-22 18:01:43
54265,1912.0,2016.0,1967,2015-04-09 00:00:00,2018-07-22 18:01:43
54267,1906.0,2003.0,1967,2004-10-07 00:00:00,2018-07-22 18:01:43
54268,1906.0,2003.0,1969,2003-11-14 00:00:00,2018-07-22 18:01:43
54269,1906.0,,1957,2013-04-18 00:00:00,2018-07-22 18:01:43
54271,1906.0,2000.0,1967,2000-07-05 00:00:00,2018-07-22 18:01:43
54272,1906.0,2015.0,1967,2013-06-26 00:00:00,2018-07-22 18:01:43
54274,1906.0,2006.0,1957,2006-01-25 00:00:00,2018-07-22 18:01:43
54276,1906.0,,1954,1994-01-11 00:00:00,2018-07-22 18:01:43
54277,1906.0,2010.0,1967,2012-11-09 00:00:00,2018-07-22 18:01:43
54278,1906.0,2012.0,1967,2012-09-26 00:00:00,2018-07-22 18:01:43
54279,1900.0,2008.0,1967,2005-10-18 00:00:00,2018-07-22 18:01:43
54280,1906.0,2013.0,1967,2018-04-09 00:00:00,2018-07-22 18:01:43
54281,1906.0,2007.0,1967,2007-11-19 00:00:00,2018-07-22 18:01:43
54283,1906.0,2005.0,1967,2013-02-22 00:00:00,2018-07-22 18:01:43
54284,1906.0,2001.0,1967,2012-09-17 00:00:00,2018-07-22 18:01:43
54285,1906.0,2009.0,1967,2018-06-05 00:00:00,2018-07-22 18:01:43
54286,1906.0,,1960,1998-12-17 00:00:00,2018-07-22 18:01:43
54289,1906.0,2008.0,1969,2010-04-21 00:00:00,2018-07-22 18:01:43
54290,1906.0,2009.0,1967,1993-01-05 00:00:00,2018-07-22 18:01:43
54293,1906.0,,1957,1992-01-16 00:00:00,2018-07-22 18:01:43
54295,1998.0,,2004,2009-01-15 00:00:00,2018-07-22 18:01:43
54296,1998.0,,2004,1998-12-22 00:00:00,2018-07-22 18:01:43
54297,1999.0,2017.0,2005,2018-02-22 00:00:00,2018-07-22 18:01:43
54298,1998.0,,2004,2018-04-04 00:00:00,2018-07-22 18:01:43
54299,1997.0,,2004,2016-12-07 00:00:00,2018-07-22 18:01:43
54301,1910.0,2011.0,1964,2011-11-03 00:00:00,2018-07-22 18:01:43
54303,1914.0,,1954,2014-04-04 00:00:00,2018-07-22 18:01:43
54304,1914.0,2014.0,1964,2012-11-02 00:00:00,2018-07-22 18:01:43
54305,1914.0,2006.0,1964,2013-11-08 00:00:00,2018-07-22 18:01:43
54306,1914.0,2018.0,1982,2018-06-19 00:00:00,2018-07-22 18:01:43
54307,1914.0,2014.0,1964,2017-02-14 00:00:00,2018-07-22 18:01:43
54310,1914.0,2011.0,1982,2011-12-22 00:00:00,2018-07-22 18:01:43
54311,2001.0,,2006,2001-03-15 00:00:00,2018-07-22 18:01:43
54312,2001.0,2007.0,2006,2015-04-06 00:00:00,2018-07-22 18:01:43
54313,2001.0,2015.0,2006,2001-04-17 00:00:00,2018-07-22 18:01:43
54314,2001.0,,2006,2004-05-12 00:00:00,2018-07-22 18:01:43
54315,2001.0,,2006,2001-04-17 00:00:00,2018-07-22 18:01:43
54317,2001.0,2013.0,2007,2012-09-28 00:00:00,2018-07-22 18:01:43
54319,2001.0,,2007,2015-10-02 00:00:00,2018-07-22 18:01:43
54321,2001.0,,2007,2017-06-16 00:00:00,2018-07-22 18:01:43
54322,2001.0,2011.0,2006,2011-10-24 00:00:00,2018-07-22 18:01:43
54323,2001.0,,2006,2000-08-30 00:00:00,2018-07-22 18:01:43
54324,2001.0,,2007,2001-02-02 00:00:00,2018-07-22 18:01:43
54325,2001.0,2012.0,2007,2015-10-16 00:00:00,2018-07-22 18:01:43
54326,2001.0,,2007,2001-02-02 00:00:00,2018-07-22 18:01:43
54330,1890.0,2009.0,1969,2012-07-23 00:00:00,2018-07-22 18:01:43
54331,1908.0,2012.0,1964,2013-04-23 00:00:00,2018-07-22 18:01:43
54333,1908.0,,1950,2001-02-16 00:00:00,2018-07-22 18:01:43
54334,1908.0,,1943,1998-11-16 00:00:00,2018-07-22 18:01:43
54335,1907.0,2009.0,1964,2009-12-11 00:00:00,2018-07-22 18:01:43
54336,1907.0,2006.0,1964,2013-02-06 00:00:00,2018-07-22 18:01:43
54337,1907.0,2010.0,1964,2017-11-09 00:00:00,2018-07-22 18:01:43
54338,1912.0,2002.0,1964,2002-03-26 00:00:00,2018-07-22 18:01:43
54339,1912.0,,1943,2003-04-14 00:00:00,2018-07-22 18:01:43
54340,1900.0,2002.0,1969,2005-04-05 00:00:00,2018-07-22 18:01:43
54342,1900.0,,1957,2003-05-30 00:00:00,2018-07-22 18:01:43
54345,1900.0,,1960,2002-08-21 00:00:00,2018-07-22 18:01:43
54346,1907.0,2009.0,1969,2008-05-16 00:00:00,2018-07-22 18:01:43
54347,1910.0,1999.0,1960,2001-11-01 00:00:00,2018-07-22 18:01:43
54350,1913.0,2010.0,1967,2015-12-14 00:00:00,2018-07-22 18:01:43
54351,1913.0,2011.0,1967,2012-02-03 00:00:00,2018-07-22 18:01:43
54352,1913.0,2006.0,1967,2006-05-26 00:00:00,2018-07-22 18:01:43
54356,1900.0,2002.0,1967,2003-06-02 00:00:00,2018-07-22 18:01:43
54357,1900.0,2003.0,1967,2012-10-22 00:00:00,2018-07-22 18:01:43
54358,1900.0,2001.0,1967,2001-05-16 00:00:00,2018-07-22 18:01:43
54360,1900.0,2014.0,1967,2016-12-05 00:00:00,2018-07-22 18:01:43
54361,1890.0,2016.0,1967,2011-11-18 00:00:00,2018-07-22 18:01:43
54363,1900.0,2015.0,1967,2010-08-16 00:00:00,2018-07-22 18:01:43
54364,1900.0,2017.0,1984,2017-05-30 00:00:00,2018-07-22 18:01:43
54369,1932.0,2008.0,1980,2014-10-22 00:00:00,2018-07-22 18:01:43
54371,1907.0,,1947,1993-02-17 00:00:00,2018-07-22 18:01:43
54372,1908.0,2007.0,1967,2017-09-05 00:00:00,2018-07-22 18:01:43
54374,1908.0,,1964,2017-01-09 00:00:00,2018-07-22 18:01:43
54380,1912.0,1988.0,1957,2011-11-16 00:00:00,2018-07-22 18:01:43
54381,1912.0,2011.0,1964,2008-07-31 00:00:00,2018-07-22 18:01:43
54382,1912.0,,1957,2004-08-06 00:00:00,2018-07-22 18:01:43
54387,1913.0,,1957,2000-02-04 00:00:00,2018-07-22 18:01:43
54388,1913.0,2017.0,1967,2015-11-23 00:00:00,2018-07-22 18:01:43
54389,1913.0,,1957,1999-08-10 00:00:00,2018-07-22 18:01:43
54394,1910.0,,1954,2004-07-15 00:00:00,2018-07-22 18:01:43
54395,1909.0,2006.0,1982,2010-02-23 00:00:00,2018-07-22 18:01:43
54397,1908.0,2017.0,1982,2018-04-20 00:00:00,2018-07-22 18:01:43
54398,1908.0,2013.0,1982,2013-05-08 00:00:00,2018-07-22 18:01:43
54399,1908.0,2013.0,1982,2013-08-23 00:00:00,2018-07-22 18:01:43
54400,1908.0,2010.0,1982,2012-05-07 00:00:00,2018-07-22 18:01:43
54402,1908.0,2005.0,1964,2010-01-05 00:00:00,2018-07-22 18:01:43
54403,1908.0,2009.0,1964,2009-08-12 00:00:00,2018-07-22 18:01:43
54405,1908.0,2000.0,1975,2014-10-08 00:00:00,2018-07-22 18:01:43
54406,1908.0,2013.0,1964,2014-03-11 00:00:00,2018-07-22 18:01:43
54408,1908.0,2010.0,1982,2010-10-27 00:00:00,2018-07-22 18:01:43
54409,1908.0,2013.0,1982,2012-12-03 00:00:00,2018-07-22 18:01:43
54412,1910.0,2011.0,1964,2011-04-11 00:00:00,2018-07-22 18:01:43
54413,1910.0,,1954,1994-04-28 00:00:00,2018-07-22 18:01:43
54415,1910.0,,1964,2004-05-12 00:00:00,2018-07-22 18:01:43
54416,1911.0,1961.0,1947,1999-02-22 00:00:00,2018-07-22 18:01:43
54417,1911.0,,1947,2000-02-09 00:00:00,2018-07-22 18:01:43
54418,1911.0,1988.0,1964,2015-07-24 00:00:00,2018-07-22 18:01:43
54419,1911.0,,1957,2004-06-22 00:00:00,2018-07-22 18:01:43
54420,1911.0,,1967,2004-08-10 00:00:00,2018-07-22 18:01:43
54424,1915.0,,1957,2004-07-28 00:00:00,2018-07-22 18:01:43
54426,1915.0,1992.0,1967,2018-06-06 00:00:00,2018-07-22 18:01:43
54427,1916.0,,1943,1994-11-21 00:00:00,2018-07-22 18:01:43
54428,1916.0,,1958,2011-07-13 00:00:00,2018-07-22 18:01:43
54430,1916.0,,1943,2006-04-25 00:00:00,2018-07-22 18:01:43
54431,1916.0,,1943,2006-02-23 00:00:00,2018-07-22 18:01:43
54435,1917.0,2013.0,1980,2014-12-08 00:00:00,2018-07-22 18:01:43
54436,1917.0,2012.0,1978,2017-09-11 00:00:00,2018-07-22 18:01:43
54438,1921.0,,1954,2003-01-27 00:00:00,2018-07-22 18:01:43
54441,1921.0,2015.0,1982,2015-10-08 00:00:00,2018-07-22 18:01:43
54442,1921.0,,1954,2018-05-08 00:00:00,2018-07-22 18:01:43
54443,1922.0,,1964,2002-11-20 00:00:00,2018-07-22 18:01:43
