,BATHRM,HF_BATHRM,HEAT,AC,NUM_UNITS,ROOMS,BEDRM,STORIES,PRICE,QUALIFIED,SALE_NUM,GBA,BLDG_NUM,STYLE,STRUCT,GRADE,CNDTN,EXTWALL,ROOF,INTWALL,KITCHENS, FIREPLACES,USECODE,LANDAREA,SOURCE,CMPLX_NUM,LIVING_GBA
129336,1,0,Forced Air,Y,,3,1,,84634.0,Q,4,,1,,,,,,,,,,16,514,Condominium,1692.0,583.0
129337,1,0,Forced Air,Y,,4,2,,269900.0,Q,1,,1,,,,,,,,,,16,673,Condominium,1692.0,610.0
129338,1,0,Forced Air,Y,,4,2,,170000.0,U,3,,1,,,,,,,,,,16,829,Condominium,1692.0,952.0
129340,1,0,Hot Water Rad,N,,4,2,,32000.0,U,3,,1,,,,,,,,,,16,1083,Condominium,1260.0,849.0
129341,1,0,Hot Water Rad,N,,4,1,,30000.0,U,1,,1,,,,,,,,,,16,1083,Condominium,1260.0,856.0
129344,1,0,Hot Water Rad,N,,4,2,,130000.0,Q,1,,1,,,,,,,,,,16,1083,Condominium,1260.0,891.0
129346,1,0,Elec Base Brd,N,,5,2,,55000.0,U,7,,1,,,,,,,,,,16,1121,Condominium,1260.0,1031.0
129347,1,0,Hot Water Rad,N,,4,1,,32000.0,U,1,,1,,,,,,,,,,16,859,Condominium,1260.0,690.0
129348,1,0,Hot Water Rad,N,,5,2,,21000.0,U,1,,1,,,,,,,,,,16,1083,Condominium,1260.0,874.0
129349,1,0,Hot Water Rad,N,,4,2,,145789.0,Q,1,,1,,,,,,,,,,16,1083,Condominium,1260.0,882.0
129351,1,0,Hot Water Rad,N,,5,2,,65070.0,U,2,,1,,,,,,,,,,16,1047,Condominium,1260.0,808.0
129352,1,0,Hot Water Rad,N,,4,1,,84000.0,Q,1,,1,,,,,,,,,,16,1083,Condominium,1260.0,851.0
129354,1,0,Forced Air,N,,4,2,,135000.0,Q,1,,1,,,,,,,,,,16,1243,Condominium,1261.0,1034.0
129355,1,0,Forced Air,N,,4,2,,120000.0,Q,1,,1,,,,,,,,,,16,1102,Condominium,1261.0,881.0
129359,1,0,Forced Air,N,,4,3,,14900.0,Q,1,,1,,,,,,,,,,16,1149,Condominium,1261.0,851.0
129360,1,0,Forced Air,N,,4,2,,142000.0,Q,1,,1,,,,,,,,,,16,1149,Condominium,1261.0,924.0
129361,1,0,Forced Air,N,,4,2,,73000.0,Q,2,,1,,,,,,,,,,16,1243,Condominium,1261.0,1078.0
129362,1,0,Forced Air,N,,4,2,,36000.0,U,2,,1,,,,,,,,,,16,1079,Condominium,1261.0,913.0
129363,1,0,Forced Air,N,,4,2,,28000.0,Q,1,,1,,,,,,,,,,16,938,Condominium,1261.0,694.0
129365,1,0,Forced Air,N,,4,2,,39500.0,Q,1,,1,,,,,,,,,,16,891,Condominium,1261.0,624.0
129370,1,0,Forced Air,N,,4,1,,63500.0,Q,1,,1,,,,,,,,,,16,938,Condominium,1261.0,697.0
129371,1,0,Forced Air,N,,4,2,,30000.0,Q,2,,1,,,,,,,,,,16,1102,Condominium,1261.0,876.0
129372,1,0,Forced Air,N,,4,2,,47900.0,U,3,,1,,,,,,,,,,16,867,Condominium,1261.0,634.0
129375,1,0,Forced Air,N,,4,2,,37000.0,Q,1,,1,,,,,,,,,,16,1060,Condominium,1262.0,831.0
129376,1,0,Forced Air,N,,4,2,,28000.0,U,4,,1,,,,,,,,,,16,1060,Condominium,1262.0,810.0
129377,1,0,Forced Air,N,,4,2,,27000.0,U,1,,1,,,,,,,,,,16,1035,Condominium,1262.0,785.0
129379,1,0,Forced Air,N,,4,2,,110000.0,Q,1,,1,,,,,,,,,,16,1086,Condominium,1262.0,997.0
129380,1,0,Forced Air,N,,4,2,,52070.0,U,1,,1,,,,,,,,,,16,1010,Condominium,1262.0,797.0
129384,1,0,Ht Pump,Y,,4,2,,191000.0,Q,1,,1,,,,,,,,,,16,1432,Condominium,1274.0,648.0
129387,1,0,Ht Pump,Y,,4,1,,70000.0,Q,3,,1,,,,,,,,,,16,1313,Condominium,1274.0,626.0
129388,1,0,Ht Pump,Y,,3,1,,69000.0,Q,3,,1,,,,,,,,,,16,1194,Condominium,1274.0,582.0
129389,1,0,Ht Pump,Y,,4,1,,45000.0,Q,1,,1,,,,,,,,,,16,1313,Condominium,1274.0,626.0
129390,1,0,Ht Pump,Y,,4,1,,52205.0,U,1,,1,,,,,,,,,,16,1194,Condominium,1274.0,583.0
129391,1,0,Ht Pump,Y,,4,1,,40000.0,Q,1,,1,,,,,,,,,,16,1313,Condominium,1274.0,626.0
129392,1,0,Ht Pump,Y,,4,1,,115000.0,U,2,,1,,,,,,,,,,16,1731,Condominium,1274.0,1225.0
129393,1,0,Ht Pump,Y,,4,1,,69900.0,Q,1,,1,,,,,,,,,,16,1671,Condominium,1274.0,1225.0
129394,1,0,Ht Pump,Y,,4,2,,189900.0,Q,1,,1,,,,,,,,,,16,1313,Condominium,1274.0,626.0
129396,1,0,Ht Pump,Y,,4,1,,56000.0,U,5,,1,,,,,,,,,,16,1313,Condominium,1274.0,626.0
129397,1,0,Ht Pump,Y,,4,1,,85000.0,Q,6,,1,,,,,,,,,,16,1313,Condominium,1274.0,626.0
129398,1,0,Ht Pump,Y,,4,1,,75000.0,Q,3,,1,,,,,,,,,,16,1313,Condominium,1274.0,626.0
129400,1,0,Ht Pump,Y,,5,2,,225900.0,Q,1,,1,,,,,,,,,,16,1671,Condominium,1274.0,1225.0
129402,1,0,Ht Pump,Y,,5,2,,147500.0,U,5,,1,,,,,,,,,,16,1731,Condominium,1274.0,1225.0
129403,1,0,Ht Pump,Y,,5,2,,133240.0,Q,5,,1,,,,,,,,,,16,1731,Condominium,1274.0,1225.0
129404,1,0,Ht Pump,Y,,5,2,,205000.0,U,1,,1,,,,,,,,,,16,1731,Condominium,1274.0,831.0
129405,1,0,Ht Pump,Y,,5,2,,113000.0,Q,1,,1,,,,,,,,,,16,1731,Condominium,1274.0,831.0
129406,1,0,Ht Pump,Y,,3,1,,105000.0,Q,1,,1,,,,,,,,,,16,1194,Condominium,1274.0,583.0
129408,1,0,Ht Pump,Y,,3,1,,27900.0,U,1,,1,,,,,,,,,,16,1194,Condominium,1274.0,583.0
129409,1,0,Ht Pump,Y,,4,1,,71000.0,U,4,,1,,,,,,,,,,16,1313,Condominium,1274.0,626.0
129410,1,0,Ht Pump,Y,,3,1,,105000.0,Q,1,,1,,,,,,,,,,16,1194,Condominium,1274.0,583.0
129412,1,0,Ht Pump,Y,,4,2,,35000.0,Q,1,,1,,,,,,,,,,16,1432,Condominium,1274.0,648.0
129413,1,0,Ht Pump,Y,,3,1,,98500.0,Q,4,,1,,,,,,,,,,16,540,Condominium,3106.0,608.0
129414,1,0,Ht Pump,Y,,4,2,,219000.0,Q,1,,1,,,,,,,,,,16,640,Condominium,3106.0,718.0
129415,1,0,Ht Pump,Y,,4,2,,219000.0,Q,1,,1,,,,,,,,,,16,640,Condominium,3106.0,718.0
129416,1,0,Ht Pump,Y,,3,1,,189400.0,Q,1,,1,,,,,,,,,,16,540,Condominium,3106.0,608.0
129417,1,0,Ht Pump,Y,,3,1,,159000.0,Q,1,,1,,,,,,,,,,16,502,Condominium,3106.0,560.0
129418,1,0,Ht Pump,Y,,3,1,,199000.0,Q,1,,1,,,,,,,,,,16,540,Condominium,3106.0,608.0
129419,1,0,Ht Pump,Y,,4,2,,219000.0,Q,1,,1,,,,,,,,,,16,640,Condominium,3106.0,718.0
129420,1,0,Forced Air,Y,,3,1,,49900.0,U,1,,1,,,,,,,,,,16,509,Condominium,3105.0,564.0
129421,1,0,Forced Air,Y,,3,1,,85000.0,Q,6,,1,,,,,,,,,,16,555,Condominium,3105.0,610.0
129422,2,0,Forced Air,Y,,4,2,,95000.0,U,3,,1,,,,,,,,,,16,787,Condominium,3105.0,853.0
129423,2,0,Forced Air,Y,,4,2,,215000.0,Q,1,,1,,,,,,,,,,16,926,Condominium,3105.0,979.0
129424,2,0,Forced Air,Y,,4,2,,60000.0,U,1,,1,,,,,,,,,,16,880,Condominium,3105.0,952.0
129425,2,0,Forced Air,Y,,4,2,,108000.0,U,4,,1,,,,,,,,,,16,972,Condominium,3105.0,1034.0
129426,2,0,Forced Air,Y,,4,2,,280000.0,U,1,,1,,,,,,,,,,16,943,Condominium,3096.0,1050.0
129427,2,0,Forced Air,Y,,4,2,,250871.0,Q,1,,1,,,,,,,,,,16,943,Condominium,3096.0,786.0
129428,1,0,Forced Air,Y,,3,1,,55000.0,U,3,,1,,,,,,,,,,16,943,Condominium,3096.0,625.0
129429,1,0,Forced Air,Y,,3,1,,45000.0,U,1,,1,,,,,,,,,,16,943,Condominium,3096.0,625.0
129430,2,0,Forced Air,Y,,4,2,,64000.0,U,1,,1,,,,,,,,,,16,943,Condominium,3096.0,786.0
129432,1,0,Forced Air,Y,,3,1,,183000.0,U,1,,1,,,,,,,,,,16,943,Condominium,3096.0,625.0
129433,1,0,Forced Air,Y,,3,1,,58000.0,U,3,,1,,,,,,,,,,16,943,Condominium,3096.0,625.0
129434,2,0,Forced Air,Y,,4,2,,250000.0,Q,1,,1,,,,,,,,,,16,943,Condominium,3096.0,820.0
129435,2,0,Forced Air,Y,,4,2,,68000.0,U,1,,1,,,,,,,,,,16,943,Condominium,3096.0,820.0
129436,1,0,Forced Air,Y,,3,1,,170500.0,Q,1,,1,,,,,,,,,,16,943,Condominium,3096.0,625.0
129437,1,0,Forced Air,Y,,3,1,,171500.0,Q,1,,1,,,,,,,,,,16,943,Condominium,3096.0,625.0
129438,2,0,Forced Air,Y,,4,2,,159000.0,U,1,,1,,,,,,,,,,16,943,Condominium,3096.0,820.0
129439,2,0,Forced Air,Y,,4,2,,65000.0,U,3,,1,,,,,,,,,,16,943,Condominium,3096.0,1111.0
129440,1,0,Forced Air,Y,,3,1,,60000.0,U,3,,1,,,,,,,,,,16,943,Condominium,3096.0,555.0
129441,2,0,Forced Air,Y,,4,2,,235000.0,U,1,,1,,,,,,,,,,16,943,Condominium,3096.0,792.0
129442,2,0,Forced Air,Y,,4,2,,264710.0,U,1,,1,,,,,,,,,,16,943,Condominium,3096.0,792.0
129443,1,0,Forced Air,Y,,3,1,,164800.0,Q,1,,1,,,,,,,,,,16,943,Condominium,3096.0,555.0
129444,1,0,Forced Air,Y,,3,1,,31000.0,U,1,,1,,,,,,,,,,16,943,Condominium,3096.0,555.0
129445,2,0,Forced Air,Y,,4,2,,52900.0,U,1,,1,,,,,,,,,,16,943,Condominium,3096.0,792.0
129446,2,0,Forced Air,Y,,4,2,,65000.0,U,1,,1,,,,,,,,,,16,943,Condominium,3096.0,792.0
129447,1,0,Forced Air,Y,,3,1,,65000.0,U,1,,1,,,,,,,,,,16,943,Condominium,3096.0,555.0
129448,1,0,Forced Air,Y,,3,1,,174800.0,U,1,,1,,,,,,,,,,16,943,Condominium,3096.0,555.0
129449,2,0,Forced Air,Y,,4,2,,53000.0,U,1,,1,,,,,,,,,,16,943,Condominium,3096.0,792.0
129450,2,0,Forced Air,Y,,4,2,,245000.0,Q,1,,1,,,,,,,,,,16,943,Condominium,3096.0,792.0
129451,2,1,Forced Air,Y,,5,3,,280000.0,Q,1,,1,,,,,,,,,,16,605,Condominium,1830.0,1098.0
129452,2,1,Forced Air,Y,,4,2,,269900.0,Q,1,,1,,,,,,,,,,16,605,Condominium,1830.0,1160.0
129453,2,1,Forced Air,Y,,4,2,,195300.0,U,3,,1,,,,,,,,,,16,605,Condominium,1830.0,1160.0
129454,2,1,Forced Air,Y,,4,2,,329000.0,Q,3,,1,,,,,,,,,,16,605,Condominium,1830.0,1160.0
129481,1,0,Ht Pump,Y,,4,2,,219500.0,U,1,,1,,,,,,,,,,16,583,Condominium,1856.0,687.0
129482,1,0,Ht Pump,Y,,4,2,,219500.0,U,1,,1,,,,,,,,,,16,583,Condominium,1856.0,701.0
129483,1,0,Ht Pump,Y,,4,2,,219500.0,U,1,,1,,,,,,,,,,16,583,Condominium,1856.0,706.0
129484,1,0,Ht Pump,Y,,4,2,,156000.0,U,4,,1,,,,,,,,,,16,583,Condominium,1856.0,719.0
129485,1,0,Hot Water Rad,Y,,3,2,,44810.0,U,1,,1,,,,,,,,,,16,521,Condominium,1709.0,614.0
129486,1,0,Hot Water Rad,Y,,2,1,,43370.0,Q,1,,1,,,,,,,,,,16,463,Condominium,1709.0,522.0
129487,1,0,Hot Water Rad,Y,,2,1,,36010.0,Q,1,,1,,,,,,,,,,16,463,Condominium,1709.0,522.0
129488,1,0,Hot Water Rad,Y,,3,2,,25000.0,U,1,,1,,,,,,,,,,16,521,Condominium,1709.0,614.0
129489,2,1,Ht Pump,Y,,4,2,,1050000.0,U,1,,1,,,,,,,,,,16,1095,Condominium,1900.0,1226.0
129490,2,1,Ht Pump,Y,,4,2,,1050000.0,U,1,,1,,,,,,,,,,16,1095,Condominium,1900.0,1226.0
129491,1,0,Ht Pump,Y,,3,1,,60000.0,U,1,,1,,,,,,,,,,16,478,Condominium,1900.0,541.0
129492,2,0,Ht Pump,Y,,5,3,,280000.0,U,1,,1,,,,,,,,,,16,893,Condominium,1900.0,1007.0
129493,1,0,Ht Pump,Y,,3,1,,180000.0,U,1,,1,,,,,,,,,,16,595,Condominium,1900.0,685.0
129494,1,0,Ht Pump,Y,,3,1,,70000.0,U,1,,1,,,,,,,,,,16,478,Condominium,1900.0,541.0
129495,1,0,Ht Pump,Y,,3,1,,65000.0,U,1,,1,,,,,,,,,,16,478,Condominium,1900.0,541.0
129496,2,0,Ht Pump,Y,,5,3,,1050000.0,U,1,,1,,,,,,,,,,16,893,Condominium,1900.0,1007.0
129497,1,0,Ht Pump,Y,,3,1,,1050000.0,U,1,,1,,,,,,,,,,16,595,Condominium,1900.0,685.0
129498,1,0,Ht Pump,Y,,3,1,,50000.0,U,1,,1,,,,,,,,,,16,478,Condominium,1900.0,541.0
129499,2,1,Ht Pump,Y,,4,2,,125000.0,U,3,,1,,,,,,,,,,16,1127,Condominium,1900.0,1190.0
129500,2,0,Ht Pump,Y,,3,3,,150000.0,U,1,,1,,,,,,,,,,16,893,Condominium,1900.0,1007.0
129501,1,0,Ht Pump,Y,,3,1,,90000.0,U,1,,1,,,,,,,,,,16,595,Condominium,1900.0,685.0
129502,2,1,Ht Pump,Y,,4,2,,265000.0,Q,1,,1,,,,,,,,,,16,1127,Condominium,1900.0,1190.0
129503,2,0,Ht Pump,Y,,4,2,,1050000.0,U,1,,1,,,,,,,,,,16,1095,Condominium,1900.0,1226.0
129504,2,0,Ht Pump,Y,,4,2,,1050000.0,U,1,,1,,,,,,,,,,16,1095,Condominium,1900.0,1226.0
129505,1,0,Ht Pump,Y,,3,1,,1050000.0,U,1,,1,,,,,,,,,,16,478,Condominium,1900.0,541.0
129506,1,0,Ht Pump,Y,,3,1,,1050000.0,U,1,,1,,,,,,,,,,16,595,Condominium,1900.0,685.0
129507,1,0,Ht Pump,Y,,3,1,,1050000.0,U,1,,1,,,,,,,,,,16,595,Condominium,1900.0,685.0
129508,1,0,Ht Pump,Y,,3,1,,1050000.0,U,1,,1,,,,,,,,,,16,478,Condominium,1900.0,541.0
129509,1,0,Ht Pump,Y,,3,1,,1050000.0,U,1,,1,,,,,,,,,,16,478,Condominium,1900.0,541.0
129510,1,0,Ht Pump,Y,,3,1,,1050000.0,U,1,,1,,,,,,,,,,16,595,Condominium,1900.0,685.0
129511,1,0,Ht Pump,Y,,3,1,,1050000.0,U,1,,1,,,,,,,,,,16,595,Condominium,1900.0,685.0
129512,1,0,Ht Pump,Y,,3,1,,1050000.0,U,1,,1,,,,,,,,,,16,478,Condominium,1900.0,541.0
129513,2,0,Ht Pump,Y,,4,2,,265000.0,U,1,,1,,,,,,,,,,16,1127,Condominium,1900.0,1190.0
129514,1,0,Ht Pump,Y,,3,1,,163400.0,Q,1,,1,,,,,,,,,,16,595,Condominium,1900.0,685.0
129515,1,0,Ht Pump,Y,,3,1,,46000.0,U,3,,1,,,,,,,,,,16,595,Condominium,1900.0,685.0
129516,2,0,Ht Pump,Y,,4,2,,255000.0,U,1,,1,,,,,,,,,,16,1127,Condominium,1900.0,1190.0
129517,1,0,Forced Air,Y,,3,1,,170000.0,Q,1,,1,,,,,,,,,,16,967,Condominium,1342.0,638.0
129518,2,1,Forced Air,Y,,5,3,,214500.0,Q,1,,1,,,,,,,,,,16,1136,Condominium,1342.0,1276.0
129519,2,1,Forced Air,Y,,5,3,,214500.0,Q,1,,1,,,,,,,,,,16,1136,Condominium,1342.0,1276.0
129520,1,0,Forced Air,Y,,3,1,,170000.0,Q,1,,1,,,,,,,,,,16,967,Condominium,1342.0,638.0
129521,3,1,Forced Air,Y,,6,4,,249900.0,Q,1,,1,,,,,,,,,,16,1312,Condominium,1342.0,1464.0
129522,3,1,Forced Air,Y,,6,4,,299500.0,Q,1,,1,,,,,,,,,,16,1312,Condominium,1342.0,1461.0
129523,3,1,Forced Air,Y,,6,4,,292000.0,Q,1,,1,,,,,,,,,,16,1320,Condominium,1342.0,1463.0
129524,2,1,Forced Air,Y,,5,3,,259500.0,Q,1,,1,,,,,,,,,,16,1136,Condominium,1342.0,1170.0
129525,2,1,Forced Air,Y,,5,3,,260500.0,Q,1,,1,,,,,,,,,,16,1136,Condominium,1342.0,1185.0
129526,2,1,Forced Air,Y,,5,3,,257400.0,Q,1,,1,,,,,,,,,,16,1136,Condominium,1342.0,1178.0
129527,1,0,Hot Water Rad,N,,3,1,,35000.0,U,2,,1,,,,,,,,,,16,1307,Condominium,1271.0,619.0
129528,1,0,Hot Water Rad,N,,3,1,,126000.0,Q,1,,1,,,,,,,,,,16,1466,Condominium,1271.0,812.0
129531,1,0,Hot Water Rad,N,,3,1,,21000.0,U,2,,1,,,,,,,,,,16,1307,Condominium,1271.0,619.0
129532,1,0,Warm Cool,Y,,3,1,,60000.0,Q,5,,1,,,,,,,,,,16,723,Condominium,1309.0,610.0
129533,1,0,Warm Cool,Y,,4,2,,125000.0,U,1,,1,,,,,,,,,,16,898,Condominium,1309.0,758.0
129534,1,0,Warm Cool,Y,,3,2,,32552.0,U,1,,1,,,,,,,,,,16,755,Condominium,1309.0,642.0
129535,1,0,Warm Cool,Y,,3,1,,17000.0,U,1,,1,,,,,,,,,,16,753,Condominium,1309.0,620.0
129536,1,0,Warm Cool,Y,,4,2,,59000.0,Q,1,,1,,,,,,,,,,16,910,Condominium,1309.0,768.0
129537,1,0,Warm Cool,Y,,4,2,,40733.0,Q,1,,1,,,,,,,,,,16,934,Condominium,1309.0,779.0
129538,1,0,Warm Cool,Y,,3,1,,40000.0,U,1,,1,,,,,,,,,,16,748,Condominium,1309.0,661.0
129540,1,0,Warm Cool,Y,,4,1,,82810.0,U,1,,1,,,,,,,,,,16,929,Condominium,1309.0,784.0
129542,1,0,Warm Cool,Y,,3,2,,59500.0,Q,1,,1,,,,,,,,,,16,755,Condominium,1309.0,659.0
129544,1,0,Warm Cool,Y,,4,2,,65000.0,Q,1,,1,,,,,,,,,,16,932,Condominium,1309.0,786.0
129546,1,0,Forced Air,Y,,4,2,,497500.0,U,3,,1,,,,,,,,,,16,791,Condominium,1476.0,719.0
129547,1,0,Forced Air,Y,,4,2,,497500.0,U,3,,1,,,,,,,,,,16,791,Condominium,1476.0,719.0
129548,1,0,Forced Air,Y,,4,2,,497500.0,U,3,,1,,,,,,,,,,16,779,Condominium,1476.0,698.0
129549,1,0,Forced Air,Y,,4,2,,497500.0,U,3,,1,,,,,,,,,,16,779,Condominium,1476.0,698.0
129550,1,0,Forced Air,Y,,4,1,,497500.0,U,3,,1,,,,,,,,,,16,736,Condominium,1476.0,703.0
129551,1,0,Forced Air,Y,,3,1,,174500.0,Q,1,,1,,,,,,,,,,16,630,Condominium,1674.0,506.0
129552,1,0,Forced Air,Y,,3,1,,169900.0,Q,1,,1,,,,,,,,,,16,645,Condominium,1674.0,517.0
129554,1,0,Forced Air,Y,,3,1,,174900.0,Q,1,,1,,,,,,,,,,16,627,Condominium,1674.0,504.0
129555,1,0,Forced Air,Y,,3,1,,180000.0,Q,1,,1,,,,,,,,,,16,630,Condominium,1674.0,506.0
129556,1,0,Forced Air,Y,,3,1,,179900.0,Q,1,,1,,,,,,,,,,16,647,Condominium,1674.0,520.0
129557,1,0,Forced Air,Y,,3,1,,179900.0,Q,1,,1,,,,,,,,,,16,647,Condominium,1674.0,520.0
129558,1,0,Hot Water Rad,Y,,4,2,,60504.0,Q,1,,1,,,,,,,,,,16,807,Condominium,1270.0,752.0
129561,1,0,Hot Water Rad,Y,,5,2,,72500.0,Q,1,,1,,,,,,,,,,16,807,Condominium,1270.0,787.0
129562,1,0,Hot Water Rad,Y,,5,2,,72900.0,Q,1,,1,,,,,,,,,,16,807,Condominium,1270.0,778.0
129564,1,0,Ht Pump,Y,,4,2,,216195.0,Q,1,,1,,,,,,,,,,16,1116,Condominium,1914.0,651.0
129565,1,0,Ht Pump,Y,,4,2,,198900.0,Q,1,,1,,,,,,,,,,16,1116,Condominium,1914.0,642.0
129566,1,0,Ht Pump,Y,,4,2,,205900.0,Q,1,,1,,,,,,,,,,16,1116,Condominium,1914.0,650.0
129567,1,0,Forced Air,Y,,4,2,,209900.0,Q,1,,1,,,,,,,,,,16,977,Condominium,1991.0,735.0
129568,2,0,Forced Air,Y,,4,2,,205900.0,Q,1,,1,,,,,,,,,,16,1241,Condominium,1991.0,936.0
129569,1,0,Forced Air,Y,,4,2,,203000.0,Q,1,,1,,,,,,,,,,16,970,Condominium,1991.0,730.0
129571,2,0,Forced Air,Y,,4,2,,214900.0,Q,1,,1,,,,,,,,,,16,1241,Condominium,1991.0,936.0
129572,2,0,Forced Air,Y,,4,2,,235000.0,Q,3,,1,,,,,,,,,,16,1231,Condominium,1991.0,929.0
129573,1,0,Forced Air,Y,,4,2,,200000.0,Q,3,,1,,,,,,,,,,16,977,Condominium,1991.0,736.0
129574,1,0,Forced Air,Y,,4,2,,218000.0,Q,3,,1,,,,,,,,,,16,980,Condominium,1991.0,737.0
129575,2,0,Forced Air,Y,,4,2,,219900.0,Q,1,,1,,,,,,,,,,16,1241,Condominium,1991.0,936.0
129576,2,0,Forced Air,Y,,4,2,,219900.0,Q,1,,1,,,,,,,,,,16,1231,Condominium,1991.0,931.0
129578,1,0,Forced Air,Y,,4,2,,224900.0,Q,1,,1,,,,,,,,,,16,980,Condominium,1991.0,737.0
129579,2,0,Forced Air,Y,,4,2,,229900.0,Q,1,,1,,,,,,,,,,16,1241,Condominium,1991.0,936.0
129580,2,0,Forced Air,Y,,4,2,,224900.0,Q,1,,1,,,,,,,,,,16,1231,Condominium,1991.0,929.0
129581,1,0,Forced Air,Y,,4,2,,226900.0,Q,1,,1,,,,,,,,,,16,980,Condominium,1991.0,736.0
129582,2,1,Forced Air,Y,,5,3,,293866.0,Q,1,,1,,,,,,,,,,16,605,Condominium,1830.0,1089.0
129583,2,1,Forced Air,Y,,4,2,,265000.0,Q,1,,1,,,,,,,,,,16,605,Condominium,1830.0,1178.0
129584,2,1,Forced Air,Y,,4,2,,275000.0,Q,1,,1,,,,,,,,,,16,605,Condominium,1830.0,1178.0
129585,2,1,Forced Air,Y,,4,2,,299000.0,Q,1,,1,,,,,,,,,,16,605,Condominium,1830.0,1178.0
129586,2,1,Warm Cool,Y,,6,3,,121730.0,Q,1,,1,,,,,,,,,,16,1273,Condominium,3026.0,1151.0
129587,2,1,No Data,N,,6,3,,426500.0,Q,2,,1,,,,,,,,,,16,1273,Condominium,3026.0,1151.0
129593,2,1,Warm Cool,Y,,6,3,,98000.0,Q,1,,1,,,,,,,,,,16,1273,Condominium,3026.0,1118.0
129594,2,1,Warm Cool,Y,,6,2,,375000.0,Q,1,,1,,,,,,,,,,16,1273,Condominium,3026.0,1118.0
129595,2,1,Warm Cool,Y,,6,3,,481000.0,Q,4,,1,,,,,,,,,,16,1273,Condominium,3026.0,1118.0
129596,2,1,Warm Cool,Y,,6,3,,125591.0,U,1,,1,,,,,,,,,,16,1273,Condominium,3026.0,1118.0
129598,2,1,Warm Cool,Y,,6,3,,125000.0,Q,1,,1,,,,,,,,,,16,1273,Condominium,3026.0,1118.0
129599,2,1,Warm Cool,Y,,6,3,,125000.0,Q,1,,1,,,,,,,,,,16,1273,Condominium,3026.0,1118.0
129600,2,1,Warm Cool,Y,,6,3,,245000.0,U,1,,1,,,,,,,,,,16,1273,Condominium,3026.0,1118.0
129601,2,1,No Data,N,,6,2,,365000.0,Q,3,,1,,,,,,,,,,16,1273,Condominium,3026.0,1118.0
129602,2,1,Warm Cool,Y,,6,3,,118000.0,Q,1,,1,,,,,,,,,,16,1273,Condominium,3026.0,1118.0
129604,2,1,Forced Air,Y,,6,3,,275000.0,Q,1,,1,,,,,,,,,,16,1273,Condominium,3026.0,1118.0
129605,2,1,Warm Cool,Y,,6,3,,367000.0,Q,1,,1,,,,,,,,,,16,1273,Condominium,3026.0,1118.0
129607,2,1,Warm Cool,Y,,6,2,,142000.0,Q,1,,1,,,,,,,,,,16,1273,Condominium,3026.0,1118.0
129608,2,1,Warm Cool,Y,,6,3,,389000.0,Q,1,,1,,,,,,,,,,16,1273,Condominium,3026.0,1151.0
129609,2,1,Warm Cool,Y,,6,3,,286000.0,Q,1,,1,,,,,,,,,,16,1273,Condominium,3026.0,1151.0
129613,1,0,Forced Air,N,,3,2,,321600.0,Q,3,,1,,,,,,,,,,16,305,Condominium,3027.0,701.0
129616,1,0,Forced Air,N,,4,2,,250000.0,Q,1,,1,,,,,,,,,,16,904,Condominium,3027.0,803.0
129619,1,0,Forced Air,N,,4,2,,220000.0,Q,1,,1,,,,,,,,,,16,440,Condominium,3027.0,736.0
129622,1,0,Forced Air,N,,5,3,,350000.0,Q,1,,1,,,,,,,,,,16,481,Condominium,3027.0,1083.0
129623,1,0,Forced Air,N,,5,3,,320000.0,Q,1,,1,,,,,,,,,,16,1078,Condominium,3027.0,1064.0
129624,1,0,Forced Air,N,,4,2,,160000.0,Q,1,,1,,,,,,,,,,16,300,Condominium,3027.0,754.0
129625,1,0,Forced Air,N,,3,1,,292000.0,Q,4,,1,,,,,,,,,,16,289,Condominium,3027.0,625.0
129626,1,0,Forced Air,N,,4,2,,195000.0,Q,1,,1,,,,,,,,,,16,373,Condominium,3027.0,747.0
129627,1,0,Forced Air,N,,4,2,,285000.0,Q,1,,1,,,,,,,,,,16,382,Condominium,3027.0,766.0
129628,1,0,Forced Air,N,,3,1,,181000.0,Q,1,,1,,,,,,,,,,16,287,Condominium,3027.0,591.0
129630,1,0,Forced Air,N,,4,2,,379000.0,Q,3,,1,,,,,,,,,,16,427,Condominium,3027.0,854.0
129631,1,0,Ht Pump,Y,,4,2,,189000.0,Q,1,,1,,,,,,,,,,16,1432,Condominium,1274.0,648.0
129633,1,0,Ht Pump,Y,,4,1,,52000.0,U,1,,1,,,,,,,,,,16,1432,Condominium,1274.0,648.0
129635,1,0,Ht Pump,Y,,4,2,,90000.0,Q,1,,1,,,,,,,,,,16,1432,Condominium,1274.0,648.0
129636,1,0,Ht Pump,Y,,4,1,,145000.0,Q,1,,1,,,,,,,,,,16,1313,Condominium,1274.0,626.0
129640,1,0,Ht Pump,Y,,4,1,,29000.0,U,1,,1,,,,,,,,,,16,1313,Condominium,1274.0,626.0
129641,1,0,Ht Pump,Y,,3,1,,134000.0,Q,1,,1,,,,,,,,,,16,1194,Condominium,1274.0,583.0
129643,1,0,Ht Pump,Y,,5,2,,141500.0,Q,1,,1,,,,,,,,,,16,1671,Condominium,1274.0,1225.0
129644,1,0,Ht Pump,Y,,5,2,,100000.0,U,1,,1,,,,,,,,,,16,1671,Condominium,1274.0,1225.0
